滑油总管压力,1号电动滑油泵滑油出口压力,滑油总管温度,滑油总管流量,滑油总管再循环滑油流量,滑油压力调节阀开度指令,滑油压力调节阀开度反馈,2号电动滑油输送泵滑油出口压力,滑油温度调节阀开度指令,滑油温度调节阀开度反馈,汽轮主机模拟装置滑油入口调节阀阀门开度指令,汽轮主机模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油进口温度,汽轮主机减速器模拟装置滑油入口调节阀开度指令,汽轮主机减速器模拟装置滑油入口调节阀开度反馈,滑油冷却器滑油出口温度,汽轮发电机组模拟装置滑油入口调节阀开度指令,汽轮发电机组模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口流量,主推力轴承模拟装置滑油入口调节阀开度指令,主推力轴承模拟装置滑油入口调节阀开度反馈,汽轮主机模拟装置滑油入口压力,汽轮主机模拟装置调节阀阀门开度指令,汽轮主机模拟装置调节阀开度反馈,汽轮主机模拟装置滑油出口温度,汽轮主机减速器模拟装置调节阀阀门开度指令,汽轮主机减速器模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口流量,汽轮发电机组模拟装置调节阀阀门开度指令,汽轮发电机组模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油入口压力,主推力轴承模拟装置调节阀阀门开度指令,主推力轴承模拟装置调节阀开度反馈,汽轮主机减速器模拟装置滑油出口温度,汽轮凝水泵组模拟装置调节阀阀门开度指令,汽轮凝水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口流量,汽轮给水泵组模拟装置调节阀阀门开度指令,汽轮给水泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油入口压力,汽轮滑油泵组模拟装置调节阀阀门开度指令,汽轮滑油泵组模拟装置调节阀开度反馈,汽轮发电机组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置调节阀阀门开度指令,汽轮辅循环水泵模拟装置调节阀开度反馈,主推力轴承模拟装置滑油入口流量,滑油加热器1号功率,滑油加热器1号加热器出口温度,主推力轴承模拟装置滑油入口压力,滑油加热器2号功率,滑油加热器2号加热器出口温度,主推力轴承模拟装置滑油出口温度,汽轮凝水泵组模拟装置滑油入口流量,汽轮凝水泵组模拟装置滑油入口压力,汽轮凝水泵组模拟装置滑油出口温度,汽轮给水泵组模拟装置滑油入口流量,汽轮给水泵组模拟装置滑油入口压力,汽轮给水泵组模拟装置滑油出口温度,汽轮滑油泵组模拟装置滑油入口流量,汽轮滑油泵组模拟装置滑油入口压力,汽轮滑油泵组模拟装置滑油出口温度,汽轮辅循环水泵模拟装置滑油入口流量,汽轮辅循环水泵模拟装置滑油入口压力,汽轮辅循环水泵模拟装置滑油出口温度,电动滑油泵1号变频泵转速指令,电动滑油泵1号变频泵转速反馈,电动滑油泵2号变频泵转速指令,电动滑油泵2号变频泵转速反馈,滑油冷却器1号滑油入口压力,滑油冷却器1号滑油出口压力,滑油冷却器1号冷却水入口温度,滑油冷却器1号冷却水出口温度
0.0846,0.0339605,41.5938,61.2,16.2844,13.6,13.225,0.0721935,100.0,100.031,70.0,70.2438,47.9688,95.0,95.125,41.7313,25.0,25.025,16.6725,63.0,63.4063,0.0267188,50.0,50.025,42.5125,60.0,60.1188,21.8575,22.0,22.0125,0.02525,57.0,57.4812,43.5938,29.0,29.6063,6.23437,16.0,16.475,0.0256875,29.0,29.75,36.775,25.0,24.6188,1.90531,0.281256,44.8031,0.0365938,0.618745,43.425,43.1,0.65625,0.0339063,39.6187,0.676562,0.041875,35.725,0.862187,0.0341875,41.95,0.88,0.0301875,35.3937,400.0,400.247,0.0,-0.0924933,0.09525,0.0765,35.225,50.0063
0.0846,0.0339605,41.3,61.225,16.275,13.6,13.225,0.0721935,100.0,100.038,70.0,70.2375,47.9813,95.0,95.125,41.4688,25.0,25.0312,16.5825,63.0,63.4063,0.0267188,50.0,50.025,42.575,60.0,60.1125,21.84,22.0,22.0125,0.02525,57.0,57.4812,43.5687,29.0,29.6063,6.225,16.0,16.4688,0.0256875,29.0,29.75,36.9,25.0,24.6188,1.93469,0.281256,44.8125,0.0274688,0.590622,43.5281,43.1437,0.65625,0.0339063,39.7438,0.676562,0.041875,35.8563,0.862187,0.0341875,41.9375,0.88,0.0301875,35.55,400.0,400.247,0.0,-0.0924933,0.09525,0.0765,35.1375,49.8625
0.0846,0.0339605,41.0375,61.1375,16.2937,13.6,13.225,0.0721935,100.0,100.038,70.0,70.2438,47.9937,95.0,95.125,41.2375,25.0,25.0312,16.5262,63.0,63.4063,0.0267188,50.0,50.025,42.6063,60.0,60.1188,21.8181,22.0,22.0125,0.02525,57.0,57.4812,43.5312,29.0,29.6063,6.21,16.0,16.4688,0.0256875,29.0,29.75,37.025,25.0,24.6188,1.92688,0.281256,44.8125,0.03225,0.590622,43.5281,43.2125,0.660625,0.038,39.8812,0.676562,0.041875,35.9937,0.862187,0.0341875,41.9312,0.88,0.0301875,35.7125,400.0,400.155,0.0,-0.0924933,0.09525,0.0765,35.0625,49.7188
0.0846,0.0339605,40.775,61.0875,16.2469,13.6,13.2313,0.0721935,100.0,100.031,70.0,70.2375,48.0062,95.0,95.125,40.9813,25.0,25.0312,16.47,63.0,63.4063,0.0267188,50.0,50.025,42.6437,60.0,60.1125,21.7438,22.0,22.0125,0.02525,57.0,57.4812,43.4562,29.0,29.6063,6.21,16.0,16.475,0.0256875,29.0,29.75,37.1687,25.0,24.6188,1.94531,0.281256,44.8125,0.03225,0.590622,43.5281,43.2375,0.660625,0.038,40.025,0.676562,0.041875,36.1313,0.862187,0.0341875,41.8937,0.88,0.0301875,35.9187,400.0,399.785,0.0,-0.0924933,0.09525,0.0765,34.9813,49.575
0.0846,0.0339605,40.5062,61.05,16.2281,13.6,13.2313,0.0721935,100.0,100.031,70.0,70.2438,48.0062,95.0,95.125,40.7438,25.0,25.025,16.3988,63.0,63.4063,0.0267188,50.0,50.0125,42.6375,60.0,60.1125,21.7262,22.0,22.0125,0.02525,57.0,57.4812,43.3875,29.0,29.6063,6.22312,16.0,16.4688,0.0256875,29.0,29.75,37.3,25.0,24.6188,1.94062,0.281256,44.8125,0.03225,0.590622,43.5281,43.2625,0.660625,0.038,40.1375,0.676562,0.041875,36.275,0.862187,0.0341875,41.8688,0.88,0.0301875,36.075,400.0,400.247,0.0,-0.0924933,0.09525,0.0765,34.9188,49.45
0.0846,0.0339605,40.2313,60.975,16.2469,13.6,13.225,0.0721935,100.0,100.038,70.0,70.2438,48.0125,95.0,95.1125,40.5062,25.0,25.025,16.3538,63.0,63.4125,0.0267188,50.0,50.025,42.6437,60.0,60.1125,21.7,22.0,22.0125,0.02525,57.0,57.4812,43.325,29.0,29.6063,6.22312,16.0,16.4688,0.0256875,29.0,29.75,37.4062,25.0,24.6188,1.94062,0.281256,44.8125,0.03225,0.590622,43.5281,43.2625,0.660625,0.038,40.2625,0.676562,0.041875,36.4187,0.862187,0.0341875,41.8312,0.88,0.0301875,36.2375,400.0,400.155,0.0,-0.185009,0.09525,0.0765,34.8625,49.3937
0.0846,0.0339605,39.9813,61.025,16.2281,13.6,13.225,0.0721935,88.6585,100.031,70.0,70.2438,48.025,95.0,95.125,40.2562,25.0,25.025,16.29,63.0,63.4063,0.0267188,50.0,50.0125,42.6375,60.0,60.1188,21.6475,22.0,22.0125,0.02525,57.0,57.4812,43.2437,29.0,29.6063,6.24375,16.0,16.475,0.0256875,29.0,29.75,37.4937,25.0,24.6188,1.94062,0.281256,44.7937,0.03225,0.590622,43.5094,43.2625,0.660625,0.038,40.3875,0.681563,0.041875,36.5563,0.862187,0.0341875,41.7813,0.88,0.0301875,36.4125,400.0,400.155,0.0,-0.0924933,0.09525,0.0765,34.8312,49.2875
0.0846,0.0339605,39.7313,61.0375,16.2469,13.6,13.225,0.0721935,76.1544,99.0,70.0,70.2438,48.0438,95.0,95.125,40.0437,25.0,25.025,16.2488,63.0,63.4063,0.0267188,50.0,50.025,42.5875,60.0,60.1125,21.6125,22.0,22.0125,0.02525,57.0,57.4812,43.1312,29.0,29.6063,6.255,16.0,16.4688,0.0256875,29.0,29.7375,37.5312,25.0,24.6188,1.96187,0.281256,44.8125,0.03225,0.590622,43.5281,43.2625,0.660625,0.038,40.4875,0.681563,0.041875,36.6875,0.862187,0.0341875,41.7437,0.875,0.0301875,36.5687,400.0,400.247,0.0,-0.0924933,0.09525,0.0765,34.7625,49.1437
0.0846,0.0339605,39.4875,60.9625,16.275,13.6,13.225,0.0721935,63.9644,93.7375,70.0,70.2438,48.0625,95.0,95.1125,39.8063,25.0,25.025,16.2038,63.0,63.4063,0.0267188,50.0,50.025,42.5563,60.0,60.1188,21.595,22.0,22.0125,0.02525,57.0,57.4812,43.0375,29.0,29.6063,6.28125,16.0,16.4688,0.0256875,29.0,29.75,37.6312,25.0,24.6188,2.00812,0.281256,44.8125,0.0444687,0.590622,43.5281,43.2625,0.660625,0.038,40.6125,0.681563,0.041875,36.8187,0.862187,0.0341875,41.6687,0.875,0.0301875,36.75,400.0,400.155,0.0,-0.0924933,0.09525,0.0765,34.6875,49.0062
0.0846,0.0339605,38.9875,60.9625,16.2656,13.6,13.225,0.0721935,38.9627,80.55,70.0,70.2438,48.1,95.0,95.1125,39.375,25.0,25.025,16.1438,63.0,63.4063,0.0267188,50.0,50.025,42.4563,60.0,60.1188,21.4987,22.0,22.0125,0.02525,57.0,57.4812,42.8063,29.0,29.6063,6.31125,16.0,16.475,0.0300625,29.0,29.75,37.8812,25.0,24.6188,0.532188,0.281256,44.8125,0.026625,0.590622,43.5281,43.2062,0.665313,0.038,40.8438,0.681563,0.041875,37.0687,0.862187,0.0341875,41.575,0.870625,0.03425,37.0562,400.0,400.155,0.0,-0.0924933,0.09525,0.0765,34.55,48.7375
0.0846,0.0339605,38.7937,61.0375,16.275,13.6,13.225,0.0721935,29.3388,74.0,70.0,70.2438,48.1062,95.0,95.125,39.175,25.0,25.025,16.125,63.0,63.4063,0.0267188,50.0,50.0125,42.3937,60.0,60.1125,21.4987,22.0,22.0125,0.02525,57.0,57.4812,42.6813,29.0,29.6063,6.31125,16.0,16.4688,0.0300625,29.0,29.75,37.9875,25.0,24.6188,0.749375,0.281256,44.8125,0.026625,0.590622,43.5281,43.1813,0.665313,0.038,40.9688,0.681563,0.041875,37.1875,0.862187,0.0341875,41.5125,0.870625,0.03425,37.1938,400.0,400.155,0.0,-0.0924933,0.1,0.0765,34.4813,48.5812
0.0846,0.0339605,38.575,61.05,16.2844,13.6,13.225,0.0721935,18.3823,67.9812,70.0,70.2375,48.1313,95.0,95.125,38.975,25.0,25.025,16.1175,63.0,63.4063,0.0267188,50.0,50.025,42.325,60.0,60.1125,21.5163,22.0,22.0125,0.02525,57.0,57.4812,42.5563,29.0,29.6063,6.33938,16.0,16.475,0.0300625,29.0,29.75,38.075,25.0,24.6188,0.985312,0.281256,44.8031,0.031875,0.590622,43.5281,43.15,0.665313,0.038,41.0812,0.681563,0.041875,37.325,0.862187,0.0341875,41.4312,0.870625,0.03425,37.3688,400.0,400.155,0.0,-0.0924933,0.1,0.081,34.4125,48.425
0.08915,0.0339605,38.3563,61.2875,16.3687,13.6,13.225,0.0721935,7.09904,67.2875,70.0,70.2438,48.1375,95.0,95.1125,38.7625,25.0,25.0312,16.155,63.0,63.4063,0.0267188,50.0,50.0125,42.225,60.0,60.1125,21.5425,22.0,22.0125,0.02525,57.0,57.4812,42.45,29.0,29.6063,6.38812,16.0,16.475,0.0300625,29.0,29.7375,38.175,25.0,24.6188,1.17531,0.281256,44.8125,0.031875,0.590622,43.5281,43.1125,0.671875,0.038,41.1625,0.68625,0.041875,37.4438,0.862187,0.0341875,41.3625,0.870625,0.03425,37.525,400.0,400.155,0.0,-0.0924933,0.1,0.081,34.3312,48.3
0.08915,0.0339605,38.1625,61.4125,16.3781,13.6,13.225,0.0721935,0.0,62.3875,70.0,70.25,48.1562,95.0,95.125,38.5938,25.0,25.0312,16.215,63.0,63.4063,0.0267188,50.0,50.0125,42.1188,60.0,60.1188,21.595,22.0,22.0125,0.02525,57.0,57.4812,42.375,29.0,29.6063,6.42937,16.0,16.475,0.0300625,29.0,29.7375,38.2563,25.0,24.6188,1.36438,0.25312,44.8125,0.0364375,0.590622,43.5281,43.0687,0.671875,0.038,41.2,0.68625,0.041875,37.575,0.867813,0.0341875,41.2812,0.85875,0.03425,37.6562,400.0,400.155,0.0,-0.0924933,0.1,0.081,34.2625,48.1875
0.08915,0.0339605,38.0188,61.5625,16.4344,13.6,13.225,0.0721935,0.0,55.8812,70.0,70.2438,48.1625,95.0,95.125,38.4313,25.0,25.025,16.2525,63.0,63.4063,0.03075,50.0,50.025,42.0187,60.0,60.1125,21.6344,22.0,22.0125,0.0295625,57.0,57.4812,42.2687,29.0,29.6063,6.51,16.0,16.4688,0.0300625,29.0,29.75,38.3375,25.0,24.6188,1.48219,0.281256,44.8125,0.0364375,0.590622,43.5281,42.9875,0.679375,0.038,41.2875,0.68625,0.0462188,37.6813,0.867813,0.0341875,41.2063,0.84625,0.03425,37.8062,400.0,400.155,0.0,0.0924933,0.1,0.081,34.1875,48.0625
0.08915,0.0339605,37.9313,61.7125,16.4344,13.6,13.225,0.0721935,0.0,49.2313,70.0,70.2375,48.1687,95.0,95.1125,38.3313,25.0,25.025,16.2863,63.0,63.4063,0.03075,50.0,50.0125,41.9125,60.0,60.1125,21.6956,22.0,22.0125,0.0295625,57.0,57.4812,42.1313,29.0,29.6063,6.55125,16.0,16.475,0.0300625,29.0,29.75,38.4188,25.0,24.6188,1.56719,0.281256,44.8125,0.0364375,0.590622,43.5281,42.9375,0.679375,0.038,41.3562,0.690938,0.0462188,37.8062,0.871875,0.0341875,41.1,0.833437,0.03425,37.95,400.0,400.247,0.0,-0.0924933,0.1,0.081,34.1125,47.925
0.08915,0.0339605,37.7375,61.85,16.4625,13.6,13.225,0.0721935,0.0,42.6625,70.0,70.2438,48.1875,95.0,95.125,38.2125,25.0,25.025,16.3162,63.0,63.4063,0.03075,50.0,50.025,41.825,60.0,60.1125,21.77,22.0,22.0125,0.0295625,57.0,57.4812,41.9813,29.0,29.6063,6.55875,16.0,16.4688,0.0300625,29.0,29.75,38.5,25.0,24.6188,1.65062,0.281256,44.8125,0.0364375,0.590622,43.5188,42.8625,0.685,0.038,41.4688,0.690938,0.0462188,37.9125,0.871875,0.0341875,41.0312,0.819375,0.03425,38.0687,400.0,400.155,0.0,-0.0924933,0.1,0.081,34.05,47.7938
0.08915,0.0339605,37.5438,61.9125,16.4719,13.6,13.225,0.0721935,0.0,36.0812,70.0,70.2375,48.2063,95.0,95.125,38.0125,25.0,25.025,16.3275,63.0,63.4063,0.03075,50.0,50.025,41.6875,60.0,60.1125,21.7831,22.0,22.0125,0.0295625,57.0,57.4812,41.825,29.0,29.6063,6.58125,16.0,16.4688,0.0300625,29.0,29.75,38.5875,25.0,24.6188,1.70969,0.281256,44.7937,0.0364375,0.590622,43.5094,42.7625,0.685,0.038,41.55,0.690938,0.0462188,38.05,0.876875,0.0341875,40.9437,0.81125,0.03425,38.2188,400.0,400.155,0.0,-0.0924933,0.1,0.081,33.975,47.6625
0.08915,0.0339605,37.3375,61.975,16.4531,13.6,13.225,0.0721935,0.0,29.4875,70.0,70.2438,48.225,95.0,95.125,37.875,25.0,25.0312,16.3463,63.0,63.4063,0.03075,50.0,50.025,41.6188,60.0,60.1188,21.8619,22.0,22.0125,0.0295625,57.0,57.4812,41.6937,29.0,29.6063,6.58687,16.0,16.475,0.0300625,29.0,29.75,38.6688,25.0,24.6188,1.75406,0.281256,44.8125,0.0364375,0.590622,43.5281,42.6813,0.689687,0.038,41.6313,0.695625,0.0462188,38.1562,0.876875,0.0341875,40.85,0.805313,0.03425,38.3438,400.0,400.155,0.0,0.0924933,0.1,0.081,33.9062,47.5375
0.08915,0.0339605,37.15,62.1375,16.4531,13.6,13.225,0.0721935,0.0,22.9375,70.0,70.25,48.25,95.0,95.125,37.7,25.0,25.025,16.3913,63.0,63.4063,0.03075,50.0,50.025,41.5438,60.0,60.1125,21.9406,22.0,22.0125,0.0295625,57.0,57.4812,41.525,29.0,29.6063,6.60562,16.0,16.4688,0.0300625,29.0,29.75,38.75,25.0,24.6188,1.7975,0.281256,44.8031,0.0364375,0.590622,43.5281,42.5875,0.689687,0.038,41.7125,0.695625,0.0462188,38.25,0.880937,0.0341875,40.7562,0.799375,0.03425,38.4625,400.0,400.155,0.0,0.0924933,0.1,0.081,33.8438,47.3938
0.08915,0.0339605,36.975,62.175,16.4531,13.6,13.225,0.0721935,0.0,16.3625,70.0,70.2438,48.2375,95.0,95.125,37.55,25.0,25.0312,16.4212,63.0,63.4063,0.03075,50.0,50.025,41.4312,60.0,60.1188,21.9931,22.0,22.0125,0.0295625,57.0,57.4812,41.3813,29.0,29.6063,6.62063,16.0,16.4688,0.0300625,29.0,29.75,38.85,25.0,24.6188,1.81969,0.281256,44.8125,0.0364375,0.590622,43.5281,42.5,0.694063,0.038,41.8063,0.695625,0.0462188,38.3125,0.880937,0.0341875,40.6812,0.799375,0.03425,38.5687,400.0,400.155,0.0,-0.0924933,0.1,0.081,33.7687,47.2812
0.08915,0.0339605,36.8,62.2375,16.4531,13.6,13.225,0.0721935,0.0,9.75,70.0,70.2438,48.2562,95.0,95.125,37.3812,25.0,25.025,16.4438,63.0,63.4063,0.03075,50.0,50.025,41.3063,60.0,60.1125,22.0588,22.0,22.0125,0.0295625,57.0,57.4812,41.225,29.0,29.6063,6.63375,16.0,16.4688,0.0300625,29.0,29.7375,38.9313,25.0,24.6188,1.84,0.281256,44.8125,0.0364375,0.590622,43.5281,42.3813,0.694063,0.038,41.8875,0.695625,0.0462188,38.35,0.8875,0.0341875,40.65,0.793437,0.03425,38.6063,400.0,400.155,0.0,-0.0924933,0.1,0.081,33.7,47.1562
0.08915,0.0339605,36.6375,62.3,16.4531,13.6,13.225,0.0721935,0.0,3.2,70.0,70.2438,48.2625,95.0,95.1125,37.225,25.0,25.025,16.4587,63.0,63.4063,0.03075,50.0,50.0125,41.175,60.0,60.1125,22.1594,22.0,22.0125,0.0295625,57.0,57.4812,41.0688,29.0,29.6063,6.63375,16.0,16.4688,0.0300625,29.0,29.75,39.0187,25.0,24.6188,1.85219,0.281256,44.8125,0.0364375,0.590622,43.5188,42.3,0.694063,0.038,41.9688,0.699687,0.0462188,38.4688,0.8875,0.0341875,40.5563,0.793437,0.03425,38.7125,400.0,399.97,0.0,-0.0924933,0.1,0.081,33.6438,47.0125
0.08915,0.0339605,36.475,62.2875,16.4531,13.6,13.225,0.0721935,0.0,0.893751,70.0,70.2375,48.2687,95.0,95.1125,37.1,25.0,25.025,16.4513,63.0,63.4063,0.03075,50.0,50.025,41.0375,60.0,60.1125,22.1419,22.0,22.0125,0.0295625,57.0,57.4812,40.9188,29.0,29.6063,6.62063,16.0,16.4688,0.0300625,29.0,29.75,39.1187,25.0,24.6188,1.86125,0.281256,44.8125,0.0364375,0.590622,43.5281,42.1875,0.69875,0.038,42.05,0.699687,0.0462188,38.5625,0.8875,0.0341875,40.4562,0.788437,0.03425,38.8313,400.0,400.155,0.0,-0.0924933,0.1,0.081,33.5812,46.9125
0.08915,0.0339605,36.3125,62.35,16.4719,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.2875,95.0,95.1125,36.9375,25.0,25.025,16.4587,63.0,63.4063,0.03075,50.0,50.0125,40.8938,60.0,60.1125,22.1594,22.0,22.0125,0.0295625,57.0,57.475,40.775,29.0,29.6063,6.62063,16.0,16.475,0.0300625,29.0,29.7375,39.2313,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,42.0812,0.69875,0.038,42.1188,0.699687,0.0462188,38.6563,0.8875,0.0341875,40.3687,0.788437,0.03425,38.9562,400.0,400.34,0.0,-0.0924933,0.1,0.081,33.5125,46.8
0.08915,0.0339605,36.175,62.3125,16.4719,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.2938,95.0,95.125,36.8063,25.0,25.025,16.4587,63.0,63.4063,0.03075,50.0,50.025,40.7687,60.0,60.1188,22.1506,22.0,22.0125,0.0295625,57.0,57.4812,40.6062,29.0,29.6063,6.62063,16.0,16.475,0.0300625,29.0,29.75,39.325,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,41.9438,0.69875,0.038,42.2063,0.699687,0.0462188,38.7563,0.8875,0.0341875,40.2875,0.788437,0.03425,39.0562,400.0,399.97,0.0,-0.0924933,0.1,0.081,33.4562,46.6625
0.08915,0.0339605,36.0187,62.3,16.4531,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.3187,95.0,95.1125,36.6562,25.0,25.025,16.4587,63.0,63.4063,0.03075,50.0,50.025,40.6187,60.0,60.1188,22.1594,22.0,22.0125,0.0295625,57.0,57.4812,40.4625,29.0,29.6063,6.62812,16.0,16.475,0.0300625,29.0,29.75,39.425,25.0,24.6188,1.87187,0.25312,44.8125,0.0364375,0.590622,43.5281,41.8375,0.69875,0.038,42.2813,0.70375,0.0462188,38.85,0.8875,0.0341875,40.1812,0.788437,0.03425,39.1625,400.0,399.97,0.0,-0.185009,0.1,0.081,33.3875,46.5688
0.08915,0.0339605,35.8688,62.325,16.4344,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2375,48.3312,95.0,95.125,36.525,25.0,25.0312,16.4587,63.0,63.4063,0.03075,50.0,50.025,40.4813,60.0,60.1188,22.1856,22.0,22.0125,0.0295625,57.0,57.4812,40.325,29.0,29.6063,6.62812,16.0,16.4688,0.0300625,29.0,29.75,39.5125,25.0,24.625,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,41.7125,0.69875,0.038,42.3625,0.70375,0.0462188,38.9562,0.8875,0.0341875,40.0875,0.784375,0.03425,39.2563,400.0,400.155,0.0,-0.0924933,0.1,0.081,33.3188,46.5375
0.08915,0.0339605,35.7313,62.3,16.425,13.6,13.225,0.0721935,0.0,-0.0125006,70.0,70.2375,48.3437,95.0,95.125,36.3937,25.0,25.025,16.4587,63.0,63.4063,0.03075,50.0,50.0125,40.35,60.0,60.1125,22.2162,22.0,22.0125,0.0295625,57.0,57.4812,40.1688,29.0,29.6063,6.67313,16.0,16.4688,0.0300625,29.0,29.75,39.625,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5188,41.5812,0.70375,0.038,42.4312,0.70375,0.0462188,39.0187,0.8875,0.0341875,40.0,0.784375,0.03425,39.3812,400.0,399.97,0.0,-0.0924933,0.1,0.081,33.2563,46.425
0.08915,0.0339605,35.5875,62.3625,16.425,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.35,95.0,95.1125,36.2688,25.0,25.025,16.47,63.0,63.4063,0.03075,50.0,50.025,40.2188,60.0,60.1188,22.1944,22.0,22.0125,0.0295625,57.0,57.4812,40.0375,29.0,29.6063,6.69375,16.0,16.4688,0.0300625,29.0,29.75,39.7125,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,41.4688,0.70375,0.038,42.5,0.70375,0.0462188,39.1187,0.8875,0.0341875,39.8812,0.784375,0.0383438,39.4687,400.0,400.247,0.0,-0.0924933,0.1,0.081,33.2062,46.3125
0.08915,0.0339605,35.5875,62.3625,16.425,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.35,95.0,95.1125,36.2688,25.0,25.025,16.47,63.0,63.4063,0.03075,50.0,50.025,40.2188,60.0,60.1188,22.1944,22.0,22.0125,0.0295625,57.0,57.4812,40.0375,29.0,29.6063,6.69375,16.0,16.4688,0.0300625,29.0,29.75,39.7125,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,41.4688,0.70375,0.038,42.5,0.70375,0.0462188,39.1187,0.8875,0.0341875,39.8812,0.784375,0.0383438,39.4687,400.0,400.247,0.0,-0.0924933,0.1,0.081,33.2062,46.3125
0.08915,0.0339605,35.4375,62.35,16.4531,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.3625,95.0,95.125,36.1437,25.0,25.025,16.47,63.0,63.4063,0.03075,50.0,50.025,40.0812,60.0,60.1125,22.2075,22.0,22.0125,0.0295625,57.0,57.4812,39.8812,29.0,29.6063,6.70125,16.0,16.4688,0.0300625,29.0,29.75,39.8,25.0,24.6188,1.87187,0.281256,44.8125,0.0364375,0.590622,43.5281,41.3438,0.70375,0.038,42.5563,0.70375,0.0462188,39.2,0.8875,0.0341875,39.7875,0.784375,0.0383438,39.5813,400.0,400.247,0.0,-0.0924933,0.1,0.081,33.1875,46.1937
0.08915,0.0339605,35.3187,62.4375,16.4625,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.375,95.0,95.125,36.0187,25.0,25.0312,16.47,63.0,63.4063,0.03075,50.0,50.0125,39.95,60.0,60.1188,22.2337,22.0,22.0125,0.0295625,57.0,57.4812,39.7438,29.0,29.6063,6.70125,16.0,16.4688,0.0300625,29.0,29.7375,39.8375,25.0,24.6188,1.88469,0.281256,44.8125,0.041125,0.590622,43.5281,41.25,0.70375,0.038,42.625,0.70375,0.0462188,39.275,0.8875,0.0341875,39.6875,0.784375,0.0383438,39.675,400.0,399.97,0.0,-0.0924933,0.1,0.081,33.1438,46.0812
0.08915,0.0339605,35.1875,62.5,16.4719,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2375,48.3875,95.0,95.1125,35.9125,25.0,25.025,16.47,63.0,63.4063,0.03075,50.0,50.0125,39.8188,60.0,60.1125,22.2644,22.0,22.0125,0.0295625,57.0,57.4812,39.5938,29.0,29.6063,6.70125,16.0,16.4688,0.0300625,29.0,29.75,39.9125,25.0,24.6188,1.895,0.281256,44.8125,0.041125,0.590622,43.5281,41.1812,0.70375,0.038,42.6813,0.70375,0.0462188,39.35,0.8875,0.0341875,39.5938,0.784375,0.0383438,39.775,400.0,400.247,0.0,-0.0924933,0.1,0.081,33.0938,45.95
0.08915,0.0339605,35.0563,62.5375,16.4812,13.6,13.225,0.0721935,0.0,-0.0187501,70.0,70.2438,48.4062,95.0,95.1125,35.8063,25.0,25.025,16.4925,63.0,63.4063,0.03075,50.0,50.0125,39.6813,60.0,60.1125,22.2513,22.0,22.0125,0.0295625,57.0,57.4812,39.475,29.0,29.6063,6.70125,16.0,16.4688,0.0300625,29.0,29.75,39.9938,25.0,24.6188,1.84812,0.281256,44.8125,0.041125,0.590622,43.5281,41.0312,0.70375,0.038,42.7375,0.70375,0.0462188,39.4313,0.891875,0.0341875,39.5063,0.784375,0.0383438,39.8563,400.0,400.155,0.0,0.0924933,0.1,0.081,33.0187,45.85
0.08915,0.0339605,34.9625,62.5625,16.5,13.6,13.225,0.0721935,0.0,-0.0249997,70.0,70.2438,48.4187,95.0,95.1125,35.6938,25.0,25.025,16.4925,63.0,63.4063,0.03075,50.0,50.025,39.55,60.0,60.1125,22.2381,22.0,22.0125,0.0295625,57.0,57.4812,39.3375,29.0,29.6063,6.69187,16.0,16.4688,0.0300625,29.0,29.75,40.0875,25.0,24.6188,1.89813,0.281256,44.8125,0.0370312,0.590622,43.5094,40.9,0.70375,0.038,42.8187,0.70375,0.0462188,39.525,0.891875,0.0341875,39.4,0.784375,0.0383438,39.9437,400.0,400.155,0.0,-0.0924933,0.1,0.081,32.9562,45.75
